id,MovieTitle,ReleaseDate,Genere1,Genere2,
1385,RoseannasGrave,1997,Comedy,Romance
1386,TetsuoIIBodyHammer,1997,SciFi
1387,Fall,1997,Romance
1388,Gabbeh,1997,Drama
1389,Mondo,1997,Drama
1390,InnocentSleep,1995,Documentary
1391,ForEverMozart,1997,Drama
1392,Locusts,1997,Fantasy
1393,Stag,1997,Action,Thriller
1394,SweptfromtheSea,1997,Romance
1395,HurricaneStreets,1998,Drama
1396,Stonewall,1996,Drama
1397,OfHumanBondage,1934,Drama
1398,Anna,1996,Drama
1399,StrangerintheHouse,1997,Thriller
1400,PictureBride,1995,Drama,Romance
1401,MButterfly,1993,Drama
1402,Ciao,1993,Fantasy
1403,CaroDiario,1994,Comedy,Drama
1404,WithnailandI,1987,Comedy
1405,BoysLife2,1997,Drama
1406,WhenNightIsFalling,1995,Drama,Romance
1407,Specialist,1994,Adventure
1408,Gordy,1995,Comedy
1409,SwanPrincess,1994,Children,Comedy
1410,Harlem,1993,Drama
1411,Barbarella,1968,Adventure,SciFi
1412,LandBeforeTimeIIITheTimeoftheGreatGiving,1995,Animation,Children
1413,StreetFighter,1994,Action
1414,Coldblooded,1995,Action
1415,NextKarateKid,1994,Adventure,Comedy
1416,NoEscape,1994,Action,SciFi
1417,Turning,1992,Fantasy
1418,JoyLuckClub,1993,Fantasy
1419,HighlanderIIITheSorcerer,1994,Action,SciFi
1420,GilligansIslandTheMovie,1997,Comedy
1421,MyCrazyLife,1993,Drama
1422,Suture,1993,FilmNoir,Thriller
1423,WalkingDead,1995,Fantasy,Western
1424,ILikeItLikeThat,1994,Comedy,Drama
1425,IllDoAnything,1994,Comedy,Drama
1426,GraceofMyHeart,1996,Comedy,Drama
1427,Drunks,1996,Drama
1428,SubUrbia,1997,Comedy
1429,SlidingDoors,1998,Drama,Romance
1430,IllGottenGains,1997,Drama
1431,LegalDeceit,1997,Thriller
1432,Mighty,1998,Fantasy
1433,MenofMeans,1997,Action,Drama
1434,ShootingFish,1998,Romance
1435,StealBig,1995,Crime
1436,MrJones,1993,Drama,Romance
1437,HouseParty3,1994,Comedy
1438,Panther,1995,Drama
1439,JasonsLyric,1994,Crime,Drama
1440,AbovetheRim,1994,Drama
1441,MoonlightandValentino,1995,Drama,Romance
1442,ScarletLetter,1995,Fantasy
1443,8Seconds,1994,Drama
1444,ThatDarnCat,1965,Children,Comedy
1445,LadybirdLadybird,1994,Drama
1446,ByeBye,1995,Crime
1447,Century,1993,Drama
1448,MyFavoriteSeason,1996,Drama
1449,PatherPanchali,1996,Drama
1450,GoldenEarrings,1947,Adventure,Romance
1451,ForeignCorrespondent,1940,Thriller
1452,LadyofBurlesque,1943,Comedy,Mystery
1453,AngelonMyShoulder,1946,Crime,Drama
1454,AngelandtheBadman,1947,Western
1455,Outlaw,1943,
1456,BeattheDevil,1954,Comedy,Drama
1457,LoveIsAllThereIs,1996,Comedy,Drama
1458,DamselinDistress,1937,Crime,Mystery
1459,MadameButterfly,1996,Musical
1460,Sleepover,1996,Comedy,Drama
1461,HereComesCookie,1935,Comedy
1462,ThievesVoleurs,1996,Documentary,Fantasy
1463,Boys,1997,Crime
1464,StarsFellonHenrietta,1995,Fantasy
1465,LastSummerintheHamptons,1995,Comedy,Drama
1466,MargaretsMuseum,1995,Drama
1467,SaintofFortWashington,1993,Fantasy
1468,Cure,1995,Fantasy
1469,TomandHuck,1995,Adventure,Children
1470,GumbyTheMovie,1995,Animation,Children
1471,Hideaway,1995,Thriller
1472,Visitors,,Documentary,war
1473,LittlePrincess,1939,Comedy,Fantasy
1474,NinaTakesaLover,1994,Comedy,Romance
1475,BhajiontheBeach,1993,Comedy,Drama
1476,RawDeal,1948,FilmNoir
1477,Nightwatch,1997,Horror,Thriller
1478,DeadPresidents,1995,Action,Crime
1479,Reckless,1995,Comedy
1480,HerbieRidesAgain,1974,Adventure,Children
1481,SFW,1994,Drama
1482,GateofHeavenlyPeace,1995,Drama
1483,ManintheIronMask,1998,Adventure,Fantasy
1484,JerkyBoys,1994,Adventure,Crime
1485,ColonelChabert,1994,Fantasy,SciFi
1486,GirlintheCadillac,1995,Drama
1487,EvenCowgirlsGettheBlues,1993,Comedy,Romance
1488,Germinal,1993,Drama
1489,Chasers,1994,Comedy
1490,Fausto,1993,Comedy
1491,ToughandDeadly,1995,Action,Drama
1492,WindowtoParis,1994,Comedy
1493,ModernAffair,1995,SciFi
1494,Mostro,1994,Crime
1495,Flirt,1996,Drama
1496,Carpool,1996,Comedy,Crime
1497,LineKingAlHirschfeld,1996,Drama
1498,FarmerChase,1997,Comedy
1499,GrosseFatigue,1994,Comedy
1500,SantawithMuscles,1996,Comedy
1501,PrisoneroftheMountains,1997,war
1502,NakedinNewYork,1994,Comedy,Romance
1503,GoldDiggersTheSecretofBearMountain,1995,Adventure,Children
1504,BewegteMann,1994,Crime
1505,KillerAJournalofMurder,1996,Crime,Drama
1506,NellyMonsieurArnaud,1996,Drama
1507,ThreeLivesandOnlyOneDeath,1996,Comedy
1508,Babysitter,1995,Fantasy,war
1509,GettingEvenwithDad,1994,Comedy
1510,MadDogTime,1996,Crime
1511,ChildrenoftheRevolution,1997,Comedy
1512,WorldofApu,1959,Fantasy
1513,Sprung,1997,Comedy
1514,DreamWiththeFishes,1997,Drama
1515,WingsofCourage,1995,Adventure,Romance
1516,WeddingGift,1994,Fantasy
1517,RacetheSun,1996,Drama
1518,LosingIsaiah,1995,Drama
1519,NewJerseyDrive,1995,Crime,Drama
1520,Fear,1995,Musical
1521,MrWonderful,1993,Comedy,Romance
1522,TrialbyJury,1994,Thriller
1523,GoodManinAfrica,1994,Adventure,Animation
1524,KasparHauser,1996,Drama
1525,ObjectofMyAffection,1998,Crime,SciFi
1526,Witness,1985,Drama,Romance
1527,Senseless,1998,Comedy
1528,Nowhere,1997,Drama
1529,Underground,1996,war
1530,JeffersoninParis,1995,Drama
1531,FarFromHomeTheAdventuresofYellowDog,1995,Adventure,Children
1532,ForeignStudent,1994,Drama
1533,IDontWanttoTalkAboutIt,1993,Drama
1534,TwinTown,1997,Comedy,Crime
1535,Enfer,1994,Fantasy
1536,Aiqingwansui,1996,Drama
1537,Cosi,1997,Comedy
1538,AllOverMe,1997,Drama
1539,BeingHuman,1993,Drama
1540,AmazingPandaAdventure,1995,Animation,Comedy
1541,BeansofEgypt,,FilmNoir
1542,ScarletLetter,1926,Fantasy
1543,Johns,1996,Drama
1544,ItTakesTwo,1995,Comedy
1545,FrankieStarlight,1995,Drama,Romance
1546,Shadows,1988,Drama
1547,Show,1995,Drama
1548,TheCourtyard,1995,Action,Thriller
1549,DreamMan,1995,Thriller
1550,DestinyTurnsontheRadio,1995,Comedy
1551,GlassShield,1994,Fantasy
1552,Hunted,1995,Adventure
1553,Underneath,1995,Romance,war
1554,SafePassage,1994,Drama
1555,SecretAdventuresofTomThumb,1993,Animation,Comedy
1556,ConditionRed,1995,Action,Drama
1557,YankeeZulu,1996,Comedy,Drama
1558,Aparajito,1996,Drama
1559,HostileIntentions,1994,Action,Drama
1560,CleanSlate,1981,Crime
1561,TigreroAFilmThatWasNeverMade,1994,Documentary,Drama
1562,EyeofVichy,,Fantasy
1563,Promise,,Thriller
1564,ToCrosstheRubicon,1991,Drama
1565,Daens,1992,Drama
1566,ManfromDownUnder,1943,Fantasy
1567,Careful,1992,Comedy
1568,VermontIsForLovers,1992,Comedy,Romance
1569,Vieestbelle,1987,Crime,Fantasy
1570,QuartierMozart,1992,Comedy
1571,ToukiBouki,1973,Drama
1572,WendKuuni,1982,Drama
1573,SpiritsoftheDead,1968,Horror
1574,PharaohsArmy,1995,war
1575,I,,FilmNoir
1576,HungarianFairyTale,1987,FilmNoir
1577,DeathintheGardenMortencejardin,1956,Fantasy
1578,Collectionneuse,1967,Fantasy
1579,BatonRouge,1988,Thriller
1580,Liebelei,1933,Romance
1581,WomaninQuestion,1950,Romance
1582,TMen,1947,FilmNoir
1583,Invitation,1986,Fantasy
1584,Symphoniepastorale,1946,Fantasy
1585,AmericanDream,1990,Documentary
1586,Lashoushentan,1992,Action,Crime
1587,TerrorinaTexasTown,1958,Western
1588,Salutcousin,1997,Comedy,Drama
1589,Schizopolis,1997,Comedy
1590,ToHave,1995,Fantasy
1591,Duoluotianshi,1998,Drama
1592,MagicHour,1998,Fantasy
1593,DeathinBrunswick,1996,Comedy
1594,Everest,1998,Documentary
1595,Shopping,1996,Action,Thriller
1596,Nemesis2Nebula,1995,Action,SciFi
1597,RomperStomper,1992,Action,Drama
1598,CityofIndustry,1997,Crime,Thriller
1599,SomeoneElsesAmerica,1996,Drama
1600,Guantanamera,1997,Comedy
1601,OfficeKiller,1997,Thriller
1602,PriceAboveRubies,1998,Fantasy
1603,Angela,1996,Drama
1604,HeWalkedbyNight,1948,Crime,FilmNoir
1605,LoveSerenade,1997,Comedy
1606,Deceiver,1997,Crime
1607,HurricaneStreets,1998,Drama
1608,Buddy,1997,Adventure,Children
1609,BAPS,1997,Comedy
1610,TruthorConsequences,1997,Adventure,Documentary
1611,IntimateRelations,1997,Comedy
1612,LeadingMan,1996,SciFi
1613,TokyoFist,1998,Action,Drama
1614,ReluctantDebutante,1958,Crime,Fantasy
1615,WarriorsofVirtue,1997,Action,Adventure
1616,DesertWinds,1995,Drama
1617,HugoPool,1997,Romance
1618,KingofNewYork,1990,Action,Crime
1619,AllThingsFair,1996,Drama
1620,SixthMan,1997,Crime
1621,ButterflyKiss,1996,Thriller
1622,Paris,1993,Crime
1623,Crmonie,1995,Fantasy
1624,Hush,1998,Thriller
1625,Nightwatch,1997,Horror,Thriller
1626,NobodyLovesMe,1996,Comedy,Drama
1627,Wife,1995,Crime,Fantasy
1628,Lamerica,1994,Drama
1629,NicoIcon,1995,Documentary
1630,SilenceofthePalace,1994,Fantasy
1631,Slingshot,1993,Crime,Fantasy
1632,LandandFreedom,1996,war
1633,kldumklaka,1996,Comedy,Drama
1634,EtzHadomimTafus,1996,Drama
1635,TwoFriends,1986,Drama
1636,BrothersinTrouble,1996,Drama
1637,GirlsTown,1996,Drama
1638,NormalLife,1996,Crime,Drama
1639,BitterSugar,1996,Drama
1640,EighthDay,1996,Fantasy
1641,Dadetown,1996,Documentary
1642,SomeMothersSon,1996,Drama
1643,AngelBaby,1997,Drama
1644,SuddenManhattan,1997,Comedy
1645,ButcherBoy,1998,Fantasy
1646,MenWithGuns,1998,Action,Drama
1647,Hanabi,1998,Comedy,Crime
1648,Niagara,1997,Fantasy
1649,BigOne,1997,Crime,Drama
1650,ButcherBoy,1998,Fantasy
1651,SpanishPrisoner,1997,Fantasy,war
1652,TemptressMoon,1997,Romance
1653,EntertainingAngelsTheDorothyDayStory,1996,Drama
1654,ChairmanoftheBoard,1998,Comedy
1655,Favor,1994,Crime,SciFi
1656,LittleCity,1998,Comedy,Romance
1657,Target,1996,Action,Drama
1658,SubstanceofFire,1996,Fantasy
1659,GettingAwayWithMurder,1996,Comedy
1660,SmallFaces,1996,Drama
1661,NewAge,1994,Fantasy
1662,RoughMagic,1997,Drama,Romance
1663,NothingPersonal,1997,Drama,war
1664,8HeadsinaDuffelBag,1997,Comedy
1665,BrothersKiss,1997,Fantasy
1666,Ripe,1997,Drama
1667,NextStep,1995,Fantasy
1668,WeddingBellBlues,1997,Comedy
1669,MURDERandmurder,1997,Crime,Drama
1670,Tainted,1998,Comedy,Thriller
1671,FurtherGesture,1996,Fantasy
1672,Kika,1993,Drama
1673,Mirage,1995,Action,Thriller
1674,MammaRoma,1962,Drama
1675,Sunchaser,1996,Fantasy
1676,WaratHome,1996,Fantasy
1677,SweetNothing,1996,Drama
1678,Matisyn,1998,Drama
1679,BMonkey,1998,Romance,Thriller
1680,SlidingDoors,1998,Drama,Romance
1681,YouSoCrazy,1994,Comedy
1682,ScreamofStone,1996,Drama
